"ID","성별","연령","거주지역"
"0282907378","1","74","서울 강북구"
"0269723864","1","65","서울 은평구"
"0898794625","2","56","서울 송파구"
"0566416445","2","59","경기 남양주시"
"0722047153","1","63","부산 수영구"
"0118999834","1","59","경기 파주시"
"0894526443","2","68","경기 부천시"
"0259879305","2","57","경기 수원시"
"0877137802","2","59","경기 광명시"
"0242242170","2","71","경기 용인시"
"0883755783","2","59","경기 안양시"
"0969110641","2","59","서울 강서구"
"0140349107","1","63","경기 양평군"
"0954763287","2","77","서울 종로구"
"0737087836","1","55","경기 의정부시"
"0072318200","1","72","경기 가평군"
"0153232506","2","67","경기 안산시"
"0129829105","2","55","경기 안양시"
"0306690788","2","72","경기 수원시"
"0382524561","2","56","서울 강서구"
"0029606401","2","56","서울 송파구"
"0799977248","1","73","부산 사하구"
"0429224548","2","57","부산 영도구"
"0902488270","2","56","부산 사상구"
"0082883491","1","63","경기 시흥시"
"0871558923","2","56","경기 고양시"
"0072241772","2","59","경기 남양주시"
"0361179436","2","55","서울 용산구"
"0889341194","2","60","서울 서대문구"
"0483768816","2","55","경기 안산시"
"0435683976","1","63","경기 양평군"
"0562064758","1","69","경기 남양주시"
"0819085853","2","58","경기 안산시"
"0927058723","2","64","경기 수원시"
"0573184772","2","59","부산 사하구"
"0013982118","1","68","경기 수원시"
"0217117877","2","55","서울 서초구"
"0511983026","2","71","부산 수영구"
"0112310685","2","58","경기 이천시"
"0212568702","2","66","서울 동작구"
"0662490088","1","73","경기 수원시"
"0818812845","1","74","경기 김포시"
"0172177660","2","65","경기 의왕시"
"0334566046","1","62","경기 광명시"
"0407716962","2","66","부산 영도구"
"0095636005","1","56","경기 안산시"
"0226266824","2","68","서울 서대문구"
"0373605112","2","55","서울 강남구"
"0606967136","2","56","서울 강남구"
"0818769268","2","57","부산 해운대구"
"0516127173","1","69","서울 중랑구"
"0037383100","2","56","서울 노원구"
"0749974064","2","64","부산 사하구"
"0838867026","1","70","경기 화성시"
"0030070649","2","67","부산 영도구"
"0385371598","1","75","서울 용산구"
"0199094778","2","60","서울 동대문구"
"0427510685","2","72","서울 용산구"
"0381014376","1","58","경기 부천시"
"0316481236","1","57","부산 동구"
"0249756955","2","64","서울 용산구"
"0383197185","1","55","서울 중랑구"
"0541529786","2","60","부산 해운대구"
"0038498675","2","62","서울 양천구"
"0963273965","2","68","경기 화성시"
"0834456353","1","67","서울 강남구"
"0048316726","2","55","경기 의정부시"
"0562951752","2","56","경기 수원시"
"0706641669","1","56","부산 북구"
"0669344224","1","71","경기 수원시"
"0445467472","2","60","부산 사하구"
"0262863674","2","69","경기 안양시"
"0134211503","2","56","부산 해운대구"
"0545516609","1","57","부산 금정구"
"0365257898","2","58","경기 안양시"
"0670726302","2","56","경기 광명시"
"0326843610","1","80","부산 해운대구"
"0073311297","1","61","서울 노원구"
"0634232871","2","80","서울 성동구"
"0812662179","1","62","서울 중랑구"
"0508239267","2","58","부산 동래구"
"0856640017","1","59","서울 광진구"
"0235431655","2","57","경기 수원시"
"0386490669","2","65","부산 영도구"
"0797657091","2","64","서울 강남구"
"0813936386","2","61","서울 송파구"
"0084182058","2","61","서울 영등포구"
"0939807597","2","65","부산 부산진구"
"0298166842","2","65","부산 사하구"
"0184344024","2","56","경기 의왕시"
"0393017843","1","62","경기 파주시"
"0627500093","1","63","서울 동작구"
"0349987781","2","57","부산 해운대구"
"0314705841","2","58","경기 부천시"
"0808438910","1","60","경기 광주시"
"0401727318","1","55","경기 고양시"
"0435729948","2","60","서울 강서구"
"0685168263","2","61","경기 수원시"
"0803973887","2","59","서울 종로구"
"0901288298","2","60","경기 양평군"
"0461357753","2","59","경기 부천시"
"0658177316","2","55","부산 영도구"
"0275733607","2","57","서울 영등포구"
"0970088033","2","57","경기 수원시"
"0536561300","2","75","경기 안양시"
"0626865689","1","63","경기 남양주시"
"0233482316","2","60","부산 해운대구"
"0714208687","1","56","부산 영도구"
"0275937932","2","57","부산 해운대구"
"0487482414","2","55","서울 동작구"
"0684451115","2","60","부산 동구"
"0961036809","1","69","경기 수원시"
"0438178333","1","56","경기 파주시"
"0466271545","1","61","경기 안산시"
"0111868626","2","58","서울 중구"
"0235825650","1","71","서울 노원구"
"0695410644","2","57","부산 부산진구"
"0047455120","1","55","서울 영등포구"
"0529055664","1","62","서울 송파구"
"0000741463","1","78","서울 동대문구"
"0949072149","2","62","경기 구리시"
"0064590001","2","56","경기 성남시"
"0560864916","1","62","부산 부산진구"
"0617577192","1","55","경기 안산시"
"0579825671","2","75","경기 고양시"
"0223146124","2","59","서울 송파구"
"0654239036","2","62","부산 사하구"
"0692774422","2","67","경기 남양주시"
"0701303716","2","64","서울 관악구"
"0639541997","1","58","서울 서초구"
"0379535580","2","57","경기 안양시"
"0122822499","2","61","경기 안양시"
"0008525626","1","56","경기 안산시"
"0050659499","2","55","경기 부천시"
"0259994055","2","68","경기 안양시"
"0270357025","1","81","경기 수원시"
"0678290849","1","56","부산 사하구"
"0562073125","2","84","경기 수원시"
"0259468781","2","57","경기 고양시"
"0098948437","1","61","경기 고양시"
"0763737703","1","61","경기 부천시"
"0495224504","2","56","서울 강북구"
"0741655212","1","69","경기 성남시"
"0635816454","1","60","경기 의왕시"
"0662316568","2","56","부산 수영구"
"0235288180","1","56","경기 양평군"
"0736090853","1","63","부산 사하구"
"0467796247","1","77","서울 중구"
"0001310410","2","69","서울 마포구"
"0809160259","2","55","서울 강서구"
"0636757827","2","55","서울 강서구"
"0717450164","1","62","부산 영도구"
"0877559042","2","56","서울 관악구"
"0019904617","2","57","경기 성남시"
"0160384581","2","56","서울 강서구"
"0764821049","2","62","부산 해운대구"
"0501922469","1","75","경기 김포시"
"0856456319","2","57","부산 해운대구"
"0939028024","1","62","경기 용인시"
"0288960097","1","56","서울 노원구"
"0195984974","1","59","부산 사상구"
"0295885044","1","58","서울 동작구"
"0470441843","1","56","경기 고양시"
"0195217155","2","76","서울 동대문구"
"0733456208","2","64","서울 강서구"
"0290167625","2","55","부산 영도구"
"0697858762","2","60","서울 강서구"
"0337197104","2","74","서울 강남구"
"0427741548","2","59","서울 영등포구"
"0925696369","1","76","경기 광주시"
"0624006990","2","58","경기 안양시"
"0867765599","2","58","경기 안산시"
"0840952311","2","55","서울 동작구"
"0208465295","1","69","부산 수영구"
"0237826224","2","66","경기 성남시"
"0675215557","2","57","서울 노원구"
"0812403221","2","62","부산 해운대구"
"0243520364","2","61","경기 광주시"
"0354344556","2","75","경기 안산시"
"0639482785","1","66","경기 성남시"
"0891680952","2","68","부산 남구"
"0306149508","2","56","경기 안양시"
"0769370515","2","67","서울 송파구"
"0709589924","2","67","부산 동래구"
"0509126185","1","56","서울 은평구"
"0318092605","1","60","경기 용인시"
"0289371769","2","58","서울 노원구"
"0713178384","2","59","서울 강북구"
"0458219204","2","58","부산 사상구"
"0706429381","2","56","서울 강동구"
"0839648595","2","61","경기 남양주시"
"0638536145","1","74","경기 안양시"
"0826464358","2","58","경기 평택시"
"0567081866","2","55","부산 해운대구"
"0313453890","2","57","경기 안양시"
"0703091715","2","57","경기 안양시"
"0213556230","1","66","서울 서초구"
"0776450169","1","56","서울 서대문구"
"0010116479","1","74","부산 부산진구"
"0682774833","1","68","경기 구리시"
"0733678221","2","55","부산 기장군"
"0014618211","2","67","서울 용산구"
"0793845341","2","63","경기 안양시"
"0372411391","1","61","부산 해운대구"
"0448915375","2","55","부산 동구"
"0534341774","2","56","경기 고양시"
"0183442614","2","61","경기 고양시"
"0143853908","1","58","경기 과천시"
"0020601850","2","55","부산 동래구"
"0962281126","2","79","서울 용산구"
"0802450410","2","55","서울 중구"
"0698745841","2","62","경기 성남시"
"0780391239","1","63","경기 부천시"
"0015091165","1","66","부산 해운대구"
"0955007680","1","63","서울 노원구"
"0613655736","2","62","서울 강서구"
"0171766018","1","59","경기 화성시"
"0900889158","1","55","부산 해운대구"
"0432836766","1","72","경기 양평군"
"0021012332","1","55","서울 양천구"
"0223547359","1","56","경기 양평군"
"0618519327","1","56","경기 안양시"
"0461367707","2","56","경기 화성시"
"0309449903","1","59","서울 동대문구"
"0109632005","2","55","경기 부천시"
"0300478172","1","70","경기 의정부시"
"0411590157","2","67","부산 사하구"
"0510327099","1","56","경기 수원시"
"0832502083","2","58","서울 용산구"
"0632089128","1","55","부산 강서구"
"0365078308","2","56","경기 안양시"
"0646618854","2","69","서울 은평구"
"0606719491","2","63","경기 안산시"
"0616110874","2","70","부산 수영구"
"0924509616","2","56","경기 안산시"
"0369666835","1","65","서울 동대문구"
"0415047683","2","57","서울 강서구"
"0949019870","1","79","경기 성남시"
"0093058936","2","56","경기 군포시"
"0070184680","1","60","경기 수원시"
"0804698413","2","76","서울 은평구"
"0470929912","1","61","서울 동대문구"
"0986323273","2","64","경기 남양주시"
"0509403363","2","65","경기 고양시"
"0903342630","2","55","서울 서초구"
"0679339798","1","62","부산 중구"
"0260594033","2","55","경기 성남시"
"0951584804","2","55","경기 성남시"
"0628262924","2","57","서울 서초구"
"0348893581","1","64","서울 용산구"
"0802566735","2","64","경기 안양시"
"0913032221","2","61","경기 광주시"
"0443853048","1","56","경기 안산시"
"0179119741","2","65","서울 관악구"
"0270414824","2","55","서울 노원구"
"0805027814","2","57","서울 용산구"
"0164549473","2","57","경기 안양시"
"0810326466","2","62","서울 중구"
"0400081979","2","57","경기 부천시"
"0126417082","1","64","서울 금천구"
"0435699385","2","56","경기 수원시"
"0941222787","1","74","경기 군포시"
"0111995610","2","57","부산 사상구"
"0630007690","1","61","서울 강남구"
"0140737745","1","58","경기 군포시"
"0959466588","2","58","서울 영등포구"
"0287341160","1","61","서울 강남구"
"0320823446","2","69","서울 동대문구"
"0142798789","1","56","서울 강동구"
"0023205551","2","55","서울 용산구"
"0787240185","2","79","서울 강서구"
"0492389862","2","77","경기 용인시"
"0076663252","2","75","서울 구로구"
"0071163957","2","72","서울 성동구"
"0552054248","2","69","서울 은평구"
"0962282865","2","68","서울 중구"
"0909130632","2","65","서울 송파구"
"0777831330","2","63","경기 과천시"
"0821837989","2","63","서울 은평구"
"0273463845","2","60","서울 송파구"
"0496979349","2","60","서울 강서구"
"0909877789","2","59","서울 성동구"
"0775465482","2","59","서울 서초구"
"0486422175","2","57","서울 강남구"
"0834267023","2","55","부산 연제구"
"0348592085","2","55","경기 구리시"
"0720141906","2","56","서울 송파구"
"0522549235","2","69","서울 서대문구"
"0856707624","1","70","경기 안산시"
"0334353949","2","56","경기 군포시"
"0643279402","2","56","경기 성남시"
"0009568145","2","56","부산 부산진구"
"0653854970","2","59","경기 파주시"
"0777274083","2","58","경기 군포시"
"0936405992","1","65","서울 강서구"
"0851770699","2","57","부산 부산진구"
"0944503761","2","64","부산 사하구"
"0311639870","2","58","부산 부산진구"
"0390818445","2","83","경기 안산시"
"0722564999","2","58","부산 부산진구"
"0917245663","1","77","경기 안양시"
"0928069755","1","55","부산 해운대구"
"0233245047","1","63","경기 화성시"
"0462806528","2","58","서울 송파구"
"0263732370","2","57","부산 해운대구"
"0840509129","2","56","서울 광진구"
"0272363202","2","56","경기 부천시"
"0456108195","2","58","부산 중구"
"0364653519","2","68","서울 송파구"
"0489780146","1","57","서울 송파구"
"0761451151","1","59","경기 안성시"
"0234604329","1","56","부산 금정구"
"0674161170","2","60","서울 구로구"
"0123274999","2","66","서울 동작구"
"0885637424","1","57","경기 안양시"
"0770128706","2","59","경기 남양주시"
"0322724624","2","61","서울 강동구"
"0680004820","2","65","부산 연제구"
"0027790610","1","69","경기 평택시"
"0341091339","2","56","서울 구로구"
"0712079895","2","55","부산 사상구"
"0650892722","1","61","부산 수영구"
"0788699436","2","60","경기 하남시"
"0863909650","2","57","부산 수영구"
"0379352342","1","56","경기 용인시"
"0774077969","2","73","경기 성남시"
"0440102296","1","63","경기 안산시"
"0196508355","1","63","경기 양평군"
"0551991061","2","62","경기 양평군"
"0969604757","1","61","경기 안양시"
"0939848630","1","59","서울 노원구"
"0504205534","2","71","서울 양천구"
"0295973012","1","59","서울 종로구"
"0211825374","2","60","경기 안양시"
"0012384212","1","77","서울 서대문구"
"0647444672","1","62","부산 수영구"
"0881718184","2","75","서울 동작구"
"0675478557","2","68","경기 광주시"
"0922097849","1","55","경기 양평군"
"0470437525","2","66","부산 해운대구"
"0729345042","2","58","서울 양천구"
"0442906924","2","60","서울 성북구"
"0490099936","2","59","서울 용산구"
"0677678544","1","61","경기 파주시"
"0281877334","2","60","경기 용인시"
"0379207504","2","55","경기 안양시"
"0930810765","2","55","부산 부산진구"
"0235392104","2","63","경기 의정부시"
"0838137778","1","59","서울 동대문구"
"0431851403","1","60","경기 양평군"
"0617587639","1","70","경기 양평군"
"0175105668","1","57","서울 동작구"
"0692833664","2","57","부산 연제구"
"0272674867","1","61","경기 안산시"
"0643668953","2","57","경기 성남시"
"0780054557","2","64","부산 남구"
"0105604049","2","61","부산 수영구"
"0909387649","2","68","부산 해운대구"
"0393621225","2","61","부산 해운대구"
"0008816875","2","74","부산 사상구"
"0689013385","2","57","경기 안양시"
"0017985665","1","56","경기 동두천시"
"0904068133","1","55","경기 과천시"
"0007461141","1","60","경기 화성시"
"0900419110","1","55","경기 고양시"
"0767468609","2","60","서울 동작구"
"0255155549","2","59","경기 안산시"
"0086418045","2","64","서울 동대문구"
"0512347819","2","60","부산 연제구"
"0044488999","2","56","경기 안양시"
"0806781930","2","69","서울 강북구"
"0893751652","1","70","경기 남양주시"
"0011659398","2","60","경기 의정부시"
"0067084167","2","60","서울 동작구"
"0356229526","1","59","경기 안산시"
"0149110465","2","56","경기 안양시"
"0214185563","2","56","경기 안양시"
"0686626065","1","59","경기 안양시"
"0992364129","2","71","서울 서초구"
"0044642972","1","60","부산 영도구"
"0177127913","1","71","서울 동대문구"
"0992261300","2","56","경기 고양시"
"0774854456","2","65","서울 강서구"
"0799871346","2","58","경기 안산시"
"0943404946","2","55","서울 서초구"
"0758750829","1","56","부산 연제구"
"0608199653","2","62","경기 안양시"
"0393676730","1","58","서울 중구"
"0439625214","1","60","경기 안산시"
"0721900188","1","60","서울 강북구"
"0821832964","2","55","경기 의왕시"
"0931513034","1","61","경기 양평군"
"0899814283","1","55","부산 해운대구"
"0028685855","2","56","서울 영등포구"
"0595251402","2","57","경기 남양주시"
"0154316077","2","58","부산 수영구"
"0110965236","2","56","부산 영도구"
"0168265199","1","59","경기 성남시"
"0469409165","2","61","부산 남구"
"0516971216","2","55","부산 서구"
"0936784434","2","64","부산 영도구"
"0015277173","2","55","경기 부천시"
"0641033957","2","67","경기 화성시"
"0033634264","2","64","서울 강서구"
"0027686415","2","63","경기 안산시"
"0965603650","2","66","부산 서구"
"0540746044","1","56","경기 부천시"
"0677130914","2","57","경기 고양시"
"0303372596","1","60","경기 김포시"
"0890963275","2","65","부산 남구"
"0175401086","2","59","부산 해운대구"
"0205140618","2","59","서울 강동구"
"0222401812","2","57","서울 강동구"
"0028950127","1","66","경기 광주시"
"0169055900","2","55","경기 수원시"
"0213913709","2","56","경기 수원시"
"0452828512","2","68","경기 시흥시"
"0235644937","2","60","서울 양천구"
"0233736209","2","64","서울 동대문구"
"0032885432","1","58","부산 기장군"
"0437860713","2","63","서울 동대문구"
"0955490791","2","66","경기 광주시"
"0924755341","1","67","부산 사하구"
"0442753813","2","59","경기 안양시"
"0282662947","1","58","경기 구리시"
"0701896404","1","59","부산 부산진구"
"0975367130","2","61","경기 안양시"
"0951172087","2","70","부산 동구"
"0968853433","1","59","서울 양천구"
"0459301143","1","58","부산 북구"
"0046920933","2","55","경기 용인시"
"0457550835","2","55","경기 안산시"
"0580513276","2","74","경기 시흥시"
"0597540586","2","60","부산 영도구"
"0202665831","2","70","경기 안산시"
"0007147192","2","56","서울 동대문구"
"0624672764","2","58","경기 수원시"
"0419003739","1","60","서울 송파구"
"0598545098","2","61","부산 동구"
"0473266991","2","69","서울 강서구"
"0678387681","1","68","서울 관악구"
"0513510565","1","55","서울 서대문구"
"0722770567","2","56","경기 의왕시"
"0249857231","1","55","경기 수원시"
"0160607028","1","76","경기 부천시"
"0657285731","1","61","경기 수원시"
"0257825183","1","61","부산 남구"
"0330939633","2","60","경기 안양시"
"0032775267","2","58","경기 김포시"
"0958290794","1","59","경기 양평군"
"0178814218","1","56","서울 용산구"
"0645668560","2","57","서울 영등포구"
"0043746618","1","58","경기 부천시"
"0831639259","1","71","서울 강남구"
"0649789071","2","70","부산 해운대구"
"0524493815","2","61","부산 수영구"
"0765568307","1","69","부산 수영구"
"0748888960","2","57","경기 수원시"
"0118963032","2","59","부산 부산진구"
"0164097706","1","67","경기 안양시"
"0154314532","1","66","부산 사하구"
"0416998709","1","59","경기 수원시"
"0168692065","2","63","경기 안양시"
"0955481370","2","58","경기 의왕시"
"0821581510","2","64","경기 안양시"
